index,preamble,w_x,w_y,w_z,a_x,a_y,a_z,pressure,temperature,gpsFix,latitude,longitude,elevation,speed,numbSat,UTCTime,UTCDate,timeStamp
150,JUPITER,8.31824588775634,94.0707778930664,9.83498191833496,-2.3665771484375,-2.495361328125,-0.604736328125,66958.703125,39.1699981689453,2,32.9388313293457,-106.91111755371,3272.39990234375,165.891006469726,12,153140,200624,2208050
151,JUPITER,-5.81139278411865,98.6484146118164,7.4851279258728,-2.0589599609375,-2.460205078125,0.957763671875,66949.2109375,39.1899986267089,2,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,12,153140,200624,2208050
152,JUPITER,16.344367980957,100.296363830566,13.1919155120849,-1.0247802734375,-2.573486328125,0.145263671875,66942,39.2000007629394,2,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,12,153140,200624,2208050
153,JUPITER,17.259895324707,89.7067642211914,20.4856166839599,-1.5599365234375,-2.490478515625,-0.462158203125,66702.359375,39.2000007629394,2,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,12,153140,200624,2208298
154,JUPITER,3.03870487213134,85.9531021118164,13.2834682464599,-2.1556396484375,-2.183837890625,-0.075439453125,66136.8828125,39.1800003051757,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208298
155,JUPITER,-1.47789669036865,89.4321060180664,15.1755580902099,-1.8402099609375,-2.216064453125,-0.424072265625,66126.90625,39.1899986267089,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208298
156,JUPITER,7.40271854400634,81.6806411743164,21.4316616058349,-1.3109130859375,-2.386962890625,0.838623046875,66047.953125,39.1899986267089,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208298
157,JUPITER,15.3372888565063,83.5422134399414,24.2392787933349,-1.6907958984375,-1.916259765625,-0.714111328125,66001.21875,39.1800003051757,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208298
158,JUPITER,7.03650760650634,81.8332290649414,22.1030483245849,-0.4583740234375,-2.607666015625,0.404052734375,65953.625,39.2000007629394,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208298
159,JUPITER,12.2550134658813,81.9552993774414,17.0981655120849,-1.8538818359375,-2.034423828125,-0.566650390625,65877.3984375,39.2000007629394,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208566
160,JUPITER,11.7056970596313,83.0234146118164,16.2741909027099,-1.3489990234375,-2.515869140625,0.807373046875,65361.09765625,39.1800003051757,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208566
161,JUPITER,8.04358768463134,83.6948013305664,19.0207729339599,-1.0247802734375,-2.035400390625,-1.114501953125,65347.48828125,39.1800003051757,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208566
162,JUPITER,-1.05065059661865,81.0092544555664,18.0442104339599,-1.3284912109375,-2.114501953125,0.019287109375,65348.390625,39.1899986267089,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208566
163,JUPITER,4.32044315338134,80.7956314086914,14.8093471527099,-0.9534912109375,-1.986572265625,0.303466796875,65332.0625,39.1899986267089,0,32.9362182617187,-106.908714294433,3272.39990234375,165.891006469726,0,153141,200624,2208566
